   0,4.49975E+2,0.553215
   1,4.50790E+2,0.563982
   2,4.51605E+2,0.571426
   3,4.52420E+2,0.578378
   4,4.53235E+2,0.590375
   5,4.54050E+2,0.607971
   6,4.54864E+2,0.621752
   7,4.55678E+2,0.637440
   8,4.56492E+2,0.648453
   9,4.57306E+2,0.663218
  10,4.58120E+2,0.679830
  11,4.58933E+2,0.690842
  12,4.59746E+2,0.712560
  13,4.60559E+2,0.726464
  14,4.61372E+2,0.750212
  15,4.62185E+2,0.761840
  16,4.62997E+2,0.780358
  17,4.63809E+2,0.795924
  18,4.64621E+2,0.812965
  19,4.65433E+2,0.827300
  20,4.66244E+2,0.840159
  21,4.67056E+2,0.844527
  22,4.67867E+2,0.859785
  23,4.68678E+2,0.867782
  24,4.69488E+2,0.873443
  25,4.70299E+2,0.892761
  26,4.71109E+2,0.905619
  27,4.71919E+2,0.915217
  28,4.72729E+2,0.928506
  29,4.73539E+2,0.951454
  30,4.74348E+2,0.963020
  31,4.75158E+2,0.983261
  32,4.75967E+2,0.993966
  33,4.76776E+2,1.019191
  34,4.77584E+2,1.034571
  35,4.78393E+2,1.049029
  36,4.79201E+2,1.068040
  37,4.80009E+2,1.091849
  38,4.80817E+2,1.106492
  39,4.81624E+2,1.125995
  40,4.82432E+2,1.138976
  41,4.83239E+2,1.162909
  42,4.84046E+2,1.177920
  43,4.84853E+2,1.185795
  44,4.85659E+2,1.198407
  45,4.86466E+2,1.215941
  46,4.87272E+2,1.222217
  47,4.88078E+2,1.228246
  48,4.88884E+2,1.246641
  49,4.89689E+2,1.260792
  50,4.90494E+2,1.269528
  51,4.91300E+2,1.277095
  52,4.92104E+2,1.291492
  53,4.92909E+2,1.304350
  54,4.93714E+2,1.308103
  55,4.94518E+2,1.314809
  56,4.95322E+2,1.333758
  57,4.96126E+2,1.343725
  58,4.96930E+2,1.351723
  59,4.97733E+2,1.357814
  60,4.98537E+2,1.375409
  61,4.99340E+2,1.385807
  62,5.00142E+2,1.393805
  63,5.00945E+2,1.412508
  64,5.01748E+2,1.414722
  65,5.02550E+2,1.429795
